ip,port
192.168.202.110,39713
192.168.202.110,39714
192.168.202.110,39715
192.168.202.110,39716
192.168.202.110,39717
192.168.202.102,3618
192.168.202.110,39718
192.168.202.110,39719
192.168.202.110,39720
192.168.202.110,39721
192.168.202.110,39722
192.168.202.110,39723
192.168.202.110,39724
192.168.202.110,39725
192.168.202.110,39726
192.168.202.110,39727
192.168.202.110,39728
192.168.202.110,39729
192.168.202.110,39730
192.168.202.110,39731
192.168.202.110,39732
192.168.202.110,39733
192.168.202.110,39734
192.168.202.110,39735
192.168.202.110,39736
192.168.202.110,39737
192.168.202.110,39738
192.168.202.110,39739
192.168.202.110,39740
192.168.202.110,39741
192.168.202.110,39742
192.168.202.110,39743
192.168.202.110,39744
192.168.202.110,39745
192.168.202.110,39746
192.168.202.110,39747
192.168.202.110,39748
192.168.202.110,39749
192.168.202.110,39750
192.168.202.110,39751
192.168.202.110,39752
192.168.202.110,39753
192.168.202.110,39754
192.168.202.110,39755
192.168.202.110,39756
192.168.202.110,39757
192.168.202.110,39758
192.168.202.110,39759
192.168.202.110,39760
192.168.202.110,39761
192.168.202.110,39762
192.168.202.110,39763
192.168.202.110,39764
192.168.202.110,39765
192.168.202.110,39766
192.168.202.110,39767
192.168.202.110,39768
192.168.202.110,39769
192.168.202.110,39770
192.168.202.110,39771
192.168.202.110,39772
192.168.202.110,39773
192.168.202.110,39774
192.168.202.110,39775
192.168.202.110,39776
192.168.202.110,39777
192.168.202.110,39778
192.168.202.110,39779
192.168.202.110,39780
192.168.202.110,39781
192.168.202.110,39782
192.168.202.110,39783
192.168.202.110,39784
192.168.202.110,39785
192.168.202.110,39786
192.168.202.110,39787
192.168.202.110,39788
192.168.202.110,39789
192.168.202.110,39790
192.168.202.110,39791
192.168.202.110,39792
192.168.202.110,39793
192.168.202.110,39794
192.168.202.110,39795
192.168.202.110,39796
192.168.202.110,39797
192.168.202.110,39798
192.168.202.110,39799
192.168.202.110,39800
192.168.202.110,39801
192.168.202.110,39802
192.168.202.110,39803
192.168.202.110,39804
192.168.202.110,39805
192.168.202.110,39806
192.168.202.110,39807
192.168.202.110,39808
192.168.202.110,39809
192.168.202.110,39810
192.168.202.110,39811
192.168.202.110,39812
192.168.202.110,39813
192.168.202.110,39814
192.168.202.110,39815
192.168.202.110,39816
192.168.202.110,39817
192.168.202.110,39818
192.168.202.110,39819
192.168.202.110,39820
192.168.202.110,39821
192.168.202.110,39822
192.168.202.110,39823
192.168.202.110,39824
192.168.202.110,39825
192.168.202.110,39826
192.168.202.110,39827
192.168.202.110,39828
192.168.202.110,39829
192.168.202.110,39830
192.168.202.110,39834
192.168.202.110,39835
192.168.202.110,39836
192.168.202.110,39837
192.168.202.110,39838
192.168.202.110,39839
192.168.202.110,39840
192.168.202.110,39841
192.168.202.110,39842
192.168.202.110,39843
192.168.202.110,39844
192.168.202.110,39845
192.168.202.110,39846
192.168.202.110,39847
192.168.202.110,39848
192.168.202.110,39849
192.168.202.110,39850
192.168.202.110,39851
192.168.202.110,39852
192.168.202.110,39853
192.168.202.110,39854
192.168.202.110,39855
192.168.202.110,39856
192.168.202.110,39857
192.168.202.110,39858
192.168.202.110,39859
192.168.202.110,39860
192.168.202.110,39861
192.168.202.110,39862
192.168.202.110,39863
192.168.202.110,39864
192.168.202.110,39865
192.168.202.110,39866
192.168.202.110,39867
192.168.202.110,39868
192.168.202.110,39869
192.168.202.110,39870
192.168.202.110,39871
192.168.202.110,39872
192.168.202.110,39873
192.168.202.110,39874
192.168.202.110,39875
192.168.202.110,39876
192.168.202.110,39877
192.168.202.110,39878
192.168.202.110,39879
192.168.202.110,39880
192.168.202.110,39881
192.168.202.110,39882
192.168.202.110,39883
192.168.202.110,39884
192.168.202.110,39885
192.168.202.110,39886
192.168.202.110,39887
192.168.202.110,39888
192.168.202.110,39889
192.168.202.110,39890
192.168.202.110,39891
192.168.202.110,39892
192.168.202.110,39893
192.168.202.110,39894
192.168.202.110,39895
192.168.202.110,39896
192.168.202.110,39897
192.168.202.110,39899
192.168.202.110,39900
192.168.202.110,39901
192.168.202.110,39902
192.168.202.110,39903
192.168.202.110,39904
192.168.202.110,39905
192.168.202.110,39906
192.168.202.110,39907
192.168.202.110,39908
192.168.202.110,39909
192.168.202.110,39914
192.168.202.110,39915
192.168.202.110,39916
192.168.202.110,39917
192.168.202.110,39918
192.168.202.110,39920
192.168.202.110,39921
192.168.202.110,39922
192.168.202.110,39923
192.168.202.110,39924
192.168.202.110,39925
192.168.202.110,39926
192.168.27.1,7001
192.168.202.110,39927
192.168.202.110,39928
192.168.202.110,39930
192.168.202.110,39931
192.168.202.110,39932
192.168.202.110,39933
192.168.202.110,39934
192.168.202.110,39935
192.168.202.110,39936
192.168.202.110,39937
192.168.202.110,39938
192.168.202.110,39940
192.168.202.110,39941
192.168.202.110,39942
192.168.202.110,39943
192.168.202.110,39944
192.168.202.110,39945
192.168.202.110,39946
192.168.202.110,39947
192.168.202.110,39948
192.168.202.110,39950
192.168.202.110,39951
192.168.202.110,39952
192.168.202.110,39953
192.168.202.110,39954
192.168.202.110,39955
192.168.202.110,39956
192.168.202.110,39957
192.168.202.110,39958
192.168.202.110,39959
192.168.202.110,39960
192.168.202.110,39961
192.168.27.152,5357
192.168.202.110,39963
192.168.202.110,39966
192.168.202.110,39967
192.168.202.110,39968
192.168.202.110,39969
192.168.202.110,39972
192.168.202.110,39973
192.168.202.110,39974
192.168.202.110,39975
192.168.202.110,39976
192.168.202.110,39977
192.168.202.110,39978
192.168.202.110,39979
192.168.202.110,39980
192.168.202.110,39981
192.168.202.110,39982
192.168.202.110,39983
192.168.202.110,39984
192.168.202.110,39985
192.168.27.102,10080
192.168.27.102,10081
192.168.202.110,39986
192.168.202.110,39988
192.168.202.110,39989
192.168.202.110,39992
192.168.202.110,39995
192.168.202.110,39997
192.168.202.110,40000
192.168.202.110,40002
192.168.202.110,40003
192.168.202.110,40004
192.168.202.110,40005
192.168.202.110,40006
192.168.202.110,40007
192.168.202.110,40010
192.168.202.110,40013
192.168.202.110,40014
192.168.202.110,40015
192.168.202.110,40016
192.168.202.110,40017
192.168.202.110,40018
192.168.202.110,40019
192.168.202.110,40020
192.168.202.110,40021
192.168.202.110,40022
192.168.202.110,40023
192.168.202.110,40024
192.168.202.110,40025
192.168.202.110,40026
192.168.202.110,40027
192.168.202.110,40028
192.168.202.110,40029
192.168.202.110,40030
192.168.202.110,40031
192.168.202.110,40032
192.168.202.110,40033
192.168.202.110,40034
192.168.202.110,40035
192.168.202.110,40037
192.168.202.110,40038
192.168.202.110,40039
192.168.202.110,40040
192.168.202.110,40041
192.168.202.110,40042
192.168.202.110,40043
192.168.202.110,40044
192.168.202.110,40045
192.168.202.110,40047
192.168.202.110,40048
192.168.202.110,40049
192.168.202.110,40050
192.168.202.110,40052
192.168.202.110,40053
192.168.202.110,40054
192.168.202.110,40055
192.168.202.110,40056
192.168.202.110,35344
192.168.202.110,40058
192.168.202.110,40059
192.168.27.253,22
192.168.202.110,40060
192.168.202.110,40061
192.168.202.110,40062
192.168.202.110,40063
192.168.202.110,40064
192.168.27.253,7001
192.168.202.110,40065
192.168.202.110,40066
192.168.202.110,40067
192.168.202.110,40068
192.168.202.110,40069
192.168.202.110,40070
192.168.202.110,40071
192.168.202.110,40072
192.168.202.110,40073
192.168.202.110,40074
192.168.202.110,40075
192.168.202.110,40076
192.168.202.110,40077
192.168.202.110,40078
192.168.28.103,1434
192.168.28.101,53
192.168.28.103,53
192.168.28.103,69
192.168.202.110,40080
192.168.202.110,40082
192.168.202.110,40083
192.168.202.110,40084
192.168.202.110,40085
192.168.202.110,40086
192.168.202.110,40087
192.168.202.110,40088
192.168.202.110,40089
192.168.202.110,40090
192.168.202.110,40091
192.168.202.110,40092
192.168.202.110,40093
192.168.202.110,40094
192.168.202.110,40095
192.168.202.110,40096
192.168.202.110,40097
192.168.202.110,40098
192.168.202.110,40099
192.168.202.110,40100
192.168.202.110,40101
192.168.202.110,40102
192.168.202.110,40103
192.168.202.110,40104
192.168.202.110,40105
192.168.202.110,40106
192.168.202.110,40107
192.168.202.110,40108
192.168.202.110,40109
192.168.202.110,54369
192.168.202.110,40110
192.168.202.110,40112
192.168.202.110,40114
192.168.202.110,40116
192.168.202.110,40117
192.168.202.110,40118
192.168.202.110,40119
192.168.202.110,40120
192.168.202.110,40121
192.168.202.110,40122
192.168.202.110,40123
192.168.202.110,40124
192.168.202.110,40125
192.168.202.110,40126
192.168.202.110,40127
192.168.202.110,40128
192.168.202.110,40129
192.168.202.110,40130
192.168.202.110,40131
192.168.202.110,40132
192.168.202.110,40133
192.168.202.110,40134
192.168.202.110,40135
192.168.202.110,40136
192.168.202.110,40137
192.168.202.110,40138
192.168.202.110,40139
192.168.202.110,40140
192.168.202.110,40141
192.168.202.110,40142
192.168.202.110,40143
192.168.202.110,40144
192.168.202.110,40145
192.168.202.110,40146
192.168.202.110,40147
192.168.202.110,40148
192.168.202.110,40150
192.168.202.110,40151
192.168.202.110,40152
192.168.202.110,40153
192.168.202.110,40154
192.168.202.110,40155
192.168.202.110,40156
192.168.202.110,40157
192.168.202.110,40158
192.168.202.110,40159
192.168.202.110,40160
192.168.202.110,40161
192.168.202.110,40162
192.168.202.110,40163
192.168.202.110,40164
192.168.202.110,40165
192.168.202.110,40166
192.168.202.110,40167
192.168.202.110,40168
192.168.202.110,40169
192.168.202.110,40170
192.168.202.110,40171
192.168.202.110,40173
192.168.202.110,40174
192.168.202.110,40175
192.168.202.110,40176
192.168.202.110,40177
192.168.202.110,40178
192.168.202.110,40179
192.168.202.110,40180
192.168.202.110,40181
192.168.202.110,40182
192.168.202.110,40183
192.168.202.110,40184
192.168.202.110,40185
192.168.202.110,40186
192.168.202.110,40187
192.168.202.110,40188
192.168.202.110,40189
192.168.202.110,40190
192.168.202.110,40191
192.168.202.110,40192
192.168.202.110,40193
192.168.202.110,40194
192.168.202.110,40195
192.168.202.110,40196
192.168.202.110,40198
192.168.202.110,40199
192.168.202.110,40200
192.168.202.110,40201
192.168.202.110,40203
192.168.202.110,40204
192.168.202.110,40205
192.168.202.110,40206
192.168.202.110,40207
192.168.202.110,40208
192.168.202.110,40209
192.168.202.110,40210
192.168.202.110,40211
192.168.202.110,40212
192.168.202.110,40213
192.168.202.110,40214
192.168.202.110,40215
192.168.202.110,40216
192.168.202.110,40217
192.168.202.110,40218
192.168.202.110,40219
192.168.202.110,40220
192.168.202.110,40221
192.168.202.110,40222
192.168.202.110,40223
192.168.202.110,40224
192.168.202.110,40225
192.168.202.110,40226
192.168.202.110,40227
192.168.202.110,40228
192.168.202.110,40229
192.168.202.110,40230
192.168.202.110,40231
192.168.202.110,40232
192.168.202.110,40233
192.168.202.110,40234
192.168.202.110,40235
192.168.202.110,40236
192.168.202.110,40237
192.168.202.110,40238
192.168.202.110,40239
192.168.202.110,40240
192.168.202.110,40241
192.168.202.110,40242
192.168.202.110,40243
192.168.202.110,40244
192.168.202.110,40245
192.168.202.110,40246
192.168.202.110,40247
192.168.202.110,40248
192.168.202.110,40249
192.168.202.110,40250
192.168.202.110,40251
192.168.202.110,40252
192.168.202.110,40253
192.168.202.110,40254
192.168.202.110,40255
192.168.202.110,40256
192.168.202.110,40257
192.168.202.110,40258
192.168.202.110,40259
192.168.202.110,40260
192.168.202.110,40261
192.168.202.110,40262
192.168.202.110,40263
192.168.202.110,40264
192.168.202.110,40265
192.168.202.110,40266
192.168.202.110,40267
192.168.202.110,40268
192.168.202.110,40269
192.168.202.110,40270
192.168.202.110,40271
192.168.202.110,40272
192.168.202.110,40273
192.168.202.110,40274
192.168.202.110,40275
192.168.202.110,40276
192.168.202.110,40277
192.168.202.110,40278
192.168.202.110,40279
192.168.202.110,40280
192.168.202.110,40281
192.168.202.110,40282
192.168.202.110,40283
192.168.202.110,40284
192.168.202.110,40285
192.168.202.110,40286
192.168.202.110,40287
192.168.202.110,40288
192.168.202.110,40289
192.168.202.110,40290
192.168.202.110,40291
192.168.202.110,40292
192.168.202.110,40293
192.168.202.110,40294
192.168.202.110,40295
192.168.202.110,40296
192.168.202.110,40297
192.168.202.110,40298
192.168.202.110,40299
192.168.202.110,40300
192.168.202.110,40301
192.168.202.110,40302
192.168.202.110,40303
192.168.202.110,40304
192.168.202.110,40305
192.168.202.110,40306
192.168.202.110,40307
192.168.202.110,40308
192.168.202.110,40309
192.168.202.110,40310
192.168.202.110,40311
192.168.202.110,40312
192.168.202.110,40313
192.168.202.110,40314
192.168.202.110,40315
192.168.202.110,40316
192.168.202.110,40317
192.168.202.110,40318
192.168.202.110,40319
192.168.202.110,40320
192.168.202.110,40321
192.168.202.110,40322
192.168.202.110,40323
192.168.202.110,40324
192.168.202.110,40325
192.168.202.110,40326
192.168.202.110,40327
192.168.202.110,40328
192.168.202.110,40329
192.168.202.110,40330
192.168.202.110,40331
192.168.202.110,40332
192.168.202.110,40333
192.168.202.110,40334
192.168.202.110,40335
192.168.202.110,40336
192.168.202.110,40337
192.168.202.110,40338
192.168.202.110,40339
192.168.202.110,40340
192.168.202.110,40341
192.168.202.110,40342
192.168.202.110,40343
192.168.202.110,40344
192.168.202.110,40345
192.168.202.110,40346
192.168.202.110,40347
192.168.202.110,40348
192.168.202.110,40349
192.168.202.110,40350
192.168.202.110,40351
192.168.202.110,40352
192.168.202.110,40353
192.168.202.110,40354
192.168.202.110,40355
192.168.202.110,40356
192.168.202.110,40357
192.168.202.110,40358
192.168.202.110,40359
192.168.202.110,40360
192.168.202.110,40361
192.168.202.110,40362
192.168.202.110,40363
192.168.202.110,40364
192.168.202.110,40365
192.168.202.110,40366
192.168.202.110,40367
192.168.202.110,40368
192.168.202.110,40369
192.168.202.110,40370
192.168.202.110,40371
192.168.202.110,40372
192.168.202.110,40373
192.168.202.110,40374
192.168.202.110,40375
192.168.202.110,40376
192.168.202.110,40377
192.168.202.110,40378
192.168.202.110,40379
192.168.202.110,40380
192.168.202.110,40381
192.168.202.110,40382
192.168.202.110,40383
192.168.202.110,40384
192.168.202.110,40385
192.168.202.110,40386
192.168.202.110,40387
192.168.202.110,40388
192.168.202.110,40389
192.168.202.110,40390
192.168.202.110,40391
192.168.202.110,40392
192.168.202.110,40393
192.168.202.110,40394
192.168.202.110,40395
192.168.202.110,40396
192.168.202.110,40397
192.168.202.110,40398
192.168.202.110,40399
192.168.202.110,40400
192.168.202.110,40401
192.168.202.110,40402
192.168.202.110,40403
192.168.202.110,40404
192.168.202.110,40405
192.168.202.110,40406
192.168.202.110,40407
192.168.202.110,40408
192.168.202.110,40409
192.168.202.110,40410
192.168.202.110,40411
192.168.202.110,40412
192.168.202.110,40413
192.168.202.110,40414
192.168.202.110,40415
192.168.202.110,40416
192.168.202.110,40417
192.168.202.110,40418
192.168.202.110,40419
192.168.202.110,40420
192.168.202.110,40421
192.168.202.110,40422
192.168.202.110,40423
192.168.202.110,40424
192.168.202.110,40425
192.168.202.110,40426
192.168.202.110,40427
192.168.202.110,40428
192.168.202.110,40429
192.168.202.110,40430
192.168.202.110,40431
192.168.202.110,40432
192.168.202.110,40433
192.168.202.110,40434
192.168.202.110,40435
192.168.202.110,40436
192.168.202.110,40437
192.168.202.110,40438
192.168.202.110,40439
192.168.202.110,40440
192.168.202.110,40441
192.168.202.110,40442
192.168.202.110,40443
192.168.202.110,40444
192.168.202.110,40445
192.168.202.110,40446
192.168.202.110,40447
192.168.202.110,40448
192.168.202.110,40449
192.168.202.110,40450
192.168.202.110,40451
192.168.202.110,40452
192.168.202.110,40453
192.168.202.110,40454
192.168.202.110,40455
192.168.202.110,40456
192.168.202.110,40457
192.168.202.110,40458
192.168.202.110,40459
192.168.202.110,40460
192.168.202.110,40461
192.168.202.110,40462
192.168.202.110,40463
192.168.202.110,40464
192.168.202.110,40465
192.168.202.110,40466
192.168.202.110,40467
192.168.202.110,40468
192.168.202.110,40469
192.168.202.110,40470
192.168.202.110,40471
192.168.202.110,40473
192.168.202.110,40474
192.168.202.110,40475
192.168.202.110,40476
